student_id,Age,Math_score,Science_score,English_score,Hours_studied,pass_fail
4163,16,52,79,92,6.4,1
4164,19,59,55,47,1.4,1
4165,19,61,67,47,2.1,1
4166,18,66,56,63,3.8,1
4167,21,46,84,75,4.8,1
4168,21,57,81,73,3.3,1
4169,25,72,85,80,7.1,1
4170,17,86,81,68,4.7,1
4171,24,71,55,76,2.1,1
4172,18,54,72,74,3.6,1
4173,18,52,52,67,1.4,1
4174,23,84,75,70,6.6,1
4175,25,46,61,70,1.0,1
4176,25,86,79,87,7.1,1
4177,24,64,68,71,3.2,1
4178,22,90,100,83,7.6,1
4179,18,76,52,93,1.5,1
4180,24,54,80,59,0.1,1
4181,18,73,99,87,5.4,1
4182,17,75,85,59,3.6,1
4183,19,100,94,62,6.4,1
4184,21,83,87,73,5.5,1
4185,19,50,70,64,1.7,1
4186,25,71,79,77,1.8,1
4187,18,75,63,74,4.5,1
4188,24,77,47,59,1.8,1
4189,21,69,73,63,2.1,1
4190,24,43,64,61,2.6,1
4191,25,55,65,65,1.8,1
4192,17,52,43,55,1.3,1
4193,19,97,77,58,2.8,1
4194,18,76,81,69,6.6,1
4195,21,74,85,74,6.6,1
4196,19,64,74,90,4.7,1
4197,25,66,69,75,3.0,1
4198,16,58,59,70,3.3,1
4199,22,85,84,96,6.8,1
4200,17,74,78,68,4.5,1
4201,16,63,38,67,1.3,1
4202,19,46,74,87,5.0,1
4203,16,77,81,81,4.7,1
4204,18,52,62,68,0.1,1
4205,16,47,73,54,1.2,1
4206,16,79,66,57,0.9,1
4207,21,69,50,86,2.3,1
4208,25,75,59,67,4.0,1
4209,19,75,68,80,5.0,1
4210,19,60,75,78,3.2,1
4211,16,96,85,77,6.5,1
4212,19,20,70,47,1.0,0
4213,20,60,57,65,0.7,1
4214,22,45,77,57,2.5,1
4215,18,92,92,76,7.6,1
4216,23,69,64,66,3.7,1
4217,17,72,96,91,7.3,1
4218,25,48,48,69,1.6,1
4219,17,79,86,72,4.7,1
4220,21,57,43,79,1.9,1
4221,20,83,89,64,3.8,1
4222,22,49,74,53,0.8,1
4223,25,49,76,83,3.4,1
4224,18,78,95,61,5.3,1
4225,21,81,92,79,7.0,1
4226,19,78,78,87,6.9,1
4227,20,62,58,59,1.7,1
4228,16,63,50,80,4.1,1
4229,23,74,92,86,5.1,1
4230,20,95,87,84,6.9,1
4231,24,69,50,58,1.9,1
4232,24,63,67,70,6.3,1
4233,16,51,63,54,2.4,1
4234,25,68,65,71,1.6,1
4235,18,86,74,90,4.7,1
4236,16,73,48,66,1.3,1
4237,20,81,100,77,7.7,1
4238,21,90,60,74,5.9,1
4239,24,63,45,61,1.4,1
4240,22,66,95,80,6.3,1
4241,22,59,56,56,3.9,1
4242,21,99,93,84,5.9,1
4243,18,83,94,77,4.4,1
4244,18,66,75,46,2.8,1
4245,22,67,55,68,1.3,1
4246,25,90,93,68,6.1,1
4247,17,85,89,84,6.8,1
4248,25,70,59,63,4.6,1
4249,25,71,82,75,5.6,1
4250,22,64,68,88,3.2,1
4251,21,96,88,74,6.6,1
4252,23,85,82,78,6.7,1
4253,19,93,82,68,4.9,1
4254,19,68,77,78,4.3,1
4255,23,65,57,71,0.7,1
4256,22,70,93,80,7.7,1
4257,23,72,86,87,5.3,1
4258,22,93,100,89,6.6,1
4259,18,70,82,70,3.1,1
4260,25,64,60,69,2.6,1
4261,22,65,45,71,0.7,1
4262,19,72,100,72,7.9,1
4263,17,70,51,59,0.1,1
4264,22,69,82,61,2.4,1
4265,22,74,62,74,2.8,1
4266,18,65,65,62,3.7,1
4267,21,46,84,90,3.8,1
4268,19,84,76,75,6.3,1
4269,16,97,69,60,6.6,1
4270,17,75,37,84,4.1,1
4271,23,68,74,74,5.0,1
4272,18,60,68,75,2.3,1
4273,20,48,59,51,0.6,1
4274,19,88,66,76,4.0,1
4275,25,90,82,74,6.1,1
4276,19,81,69,58,3.0,1
4277,25,53,51,44,0.3,0
4278,20,55,86,63,0.5,1
4279,25,54,67,76,2.7,1
4280,20,51,55,69,1.4,1
4281,21,61,69,95,6.2,1
4282,23,76,73,83,4.3,1
4283,20,63,63,77,3.9,1
4284,24,90,78,81,7.6,1
4285,23,55,54,61,0.4,1
4286,21,59,84,91,7.0,1
4287,23,73,48,44,1.1,1
4288,17,82,63,83,2.9,1
4289,24,50,67,72,3.0,1
4290,23,71,67,59,3.8,1
4291,17,44,56,55,0.1,1
4292,24,50,67,76,3.1,1
4293,22,69,85,93,6.0,1
4294,23,67,53,71,2.1,1
4295,19,42,59,65,0.2,1
4296,23,98,83,73,5.6,1
4297,18,66,73,78,1.5,1
4298,20,59,67,67,6.2,1
4299,23,60,72,63,4.1,1
4300,25,80,94,82,6.5,1
4301,19,78,91,79,4.6,1
4302,25,95,71,80,6.9,1
4303,22,67,41,48,0.2,1
4304,20,55,78,77,4.6,1
4305,23,47,47,63,0.5,1
4306,24,62,79,70,6.9,1
4307,22,69,73,84,3.1,1
4308,25,93,76,63,7.4,1
4309,23,66,49,65,1.5,1
4310,25,43,79,61,0.6,1
4311,18,59,68,62,3.9,1
4312,19,100,82,82,6.2,1
4313,16,76,65,72,4.3,1
4314,20,72,66,78,1.3,1
4315,24,60,53,91,5.5,1
4316,21,75,81,66,2.4,1
4317,16,48,71,73,0.9,1
4318,22,72,85,77,4.8,1
4319,24,78,71,65,3.5,1
4320,20,58,80,57,1.9,1
4321,20,76,81,88,5.3,1
4322,17,89,60,68,3.7,1
4323,24,99,85,88,6.9,1
4324,19,73,69,88,5.4,1
4325,25,84,59,92,6.9,1
4326,20,93,70,73,7.1,1
4327,18,80,81,100,7.2,1
4328,16,58,74,67,0.9,1
4329,18,64,81,72,3.3,1
4330,24,57,44,45,0.3,0
4331,17,57,79,62,3.6,1
4332,18,68,80,56,5.2,1
4333,24,82,62,73,2.6,1
4334,24,77,100,70,5.3,1
4335,18,65,79,86,5.1,1
4336,22,91,80,67,7.5,1
4337,22,89,95,79,6.9,1
4338,16,73,78,66,4.2,1
4339,17,55,56,81,3.7,1
4340,20,63,69,84,2.2,1
4341,22,78,84,90,5.0,1
4342,23,83,87,82,7.2,1
4343,20,87,80,90,6.5,1
4344,19,89,74,70,3.3,1
4345,18,77,89,92,7.7,1
4346,25,93,82,50,3.6,1
4347,16,48,78,88,2.0,1
4348,20,62,55,83,1.9,1
4349,20,44,71,50,0.3,1
4350,17,83,87,60,5.6,1
4351,20,100,74,79,5.4,1
4352,24,64,91,87,4.4,1
4353,25,54,71,68,3.6,1
4354,22,78,63,68,1.2,1
4355,22,45,65,65,0.3,1
4356,22,32,75,71,2.3,1
4357,20,46,77,89,4.5,1
4358,18,62,87,76,6.0,1
4359,24,73,79,68,3.1,1
4360,22,66,96,64,3.2,1
4361,25,85,96,53,4.7,1
4362,25,100,92,94,5.3,1
4363,25,79,73,73,6.3,1
4364,23,96,73,87,6.9,1
4365,23,79,94,63,3.6,1
4366,19,67,71,76,2.0,1
4367,20,85,81,85,7.2,1
4368,19,100,83,80,7.8,1
4369,18,92,74,68,3.2,1
4370,23,88,95,93,7.4,1
4371,17,79,100,83,7.7,1
4372,20,81,73,74,5.8,1
4373,17,39,55,50,0.1,0
4374,24,93,87,74,3.8,1
4375,22,81,68,85,5.2,1
4376,18,82,81,68,2.4,1
4377,18,61,67,62,0.4,1
4378,23,100,64,94,7.9,1
4379,17,73,100,56,5.0,1
4380,25,100,93,71,7.5,1
4381,16,83,69,76,5.2,1
4382,23,77,78,99,5.3,1
4383,23,50,90,66,4.9,1
4384,23,64,64,41,1.2,1
4385,20,91,84,91,6.8,1
4386,17,72,68,100,5.7,1
4387,19,53,58,74,3.9,1
4388,23,73,70,68,4.0,1
4389,21,39,68,61,0.5,1
4390,16,52,54,75,1.2,1
4391,25,81,79,67,4.8,1
4392,16,61,60,46,1.5,1
4393,20,49,70,74,2.2,1
4394,22,55,57,48,0.2,1
4395,18,78,85,79,6.2,1
4396,23,67,86,77,3.3,1
4397,17,57,60,71,6.3,1
4398,21,36,50,38,0.7,0
4399,18,78,82,76,6.9,1
4400,20,62,63,49,0.3,1
4401,21,62,84,86,4.1,1
4402,17,74,71,61,2.6,1
4403,25,56,80,76,3.1,1
4404,23,89,92,79,6.6,1
4405,25,63,63,58,2.0,1
4406,17,95,100,69,4.3,1
4407,19,77,62,82,4.8,1
4408,16,96,69,70,5.4,1
4409,18,79,78,56,6.1,1
4410,24,70,71,65,4.4,1
4411,16,74,77,71,5.3,1
4412,21,62,67,57,0.7,1
4413,22,79,86,78,5.7,1
4414,18,80,77,59,1.6,1
4415,23,72,56,63,2.4,1
4416,22,70,44,70,3.9,1
4417,24,86,69,86,3.9,1
4418,17,78,65,66,4.8,1
4419,20,89,88,84,6.9,1
4420,22,61,80,76,3.0,1
4421,24,72,69,62,2.7,1
4422,17,63,59,60,0.9,1
4423,23,77,76,86,6.4,1
4424,23,77,51,79,5.4,1
4425,21,72,96,80,5.7,1
4426,24,75,76,71,5.4,1
4427,19,57,50,61,0.6,1
4428,25,43,68,76,2.7,1
4429,23,86,82,72,6.4,1
4430,25,71,76,69,3.0,1
4431,16,44,73,61,1.1,1
4432,23,87,84,78,6.5,1
4433,22,97,80,79,4.1,1
4434,22,70,68,70,3.2,1
4435,16,42,57,56,1.0,1
4436,16,64,75,74,5.0,1
4437,19,43,57,89,4.7,1
4438,16,66,71,73,1.1,1
4439,21,69,87,64,1.3,1
4440,25,51,77,58,2.9,1
4441,18,100,92,80,7.8,1
4442,23,65,73,57,2.8,1
4443,20,75,86,59,5.3,1
4444,16,43,66,42,2.6,1
4445,20,84,75,87,5.5,1
4446,24,67,50,60,1.0,1
4447,21,67,94,70,4.2,1
4448,22,70,71,79,1.3,1
4449,21,45,62,59,1.2,1
4450,16,73,66,61,1.9,1
4451,22,77,94,72,6.7,1
4452,18,82,90,72,6.1,1
4453,18,62,59,62,1.6,1
4454,21,85,85,79,7.6,1
4455,19,73,75,71,5.4,1
4456,22,56,44,59,0.4,1
4457,21,58,65,63,1.0,1
4458,23,83,85,76,4.5,1
4459,20,75,84,83,5.9,1
4460,23,56,70,84,4.7,1
4461,25,100,94,69,7.5,1
4462,22,66,70,62,3.5,1
4463,22,62,80,79,4.6,1
4464,21,83,64,77,5.7,1
4465,24,68,71,69,3.7,1
4466,18,82,100,82,7.8,1
4467,23,88,87,90,6.4,1
4468,17,55,82,85,4.5,1
4469,22,75,93,81,3.9,1
4470,23,76,60,58,1.7,1
4471,22,87,71,74,2.3,1
4472,18,75,100,71,6.5,1
4473,23,78,56,68,3.0,1
4474,19,87,75,68,5.0,1
4475,24,80,81,81,6.9,1
4476,25,65,60,62,0.8,1
4477,22,77,96,66,4.9,1
4478,19,84,83,83,7.7,1
4479,25,73,72,68,4.2,1
4480,21,73,80,87,6.9,1
4481,21,38,76,52,1.0,1
4482,25,79,85,99,5.0,1
4483,17,53,47,58,0.2,1
4484,18,69,64,33,1.5,1
4485,18,70,86,86,7.3,1
4486,22,100,57,80,7.1,1
4487,22,63,81,79,3.2,1
4488,19,67,85,76,4.5,1
4489,16,59,81,69,2.7,1
4490,20,51,66,49,0.7,1
4491,20,87,89,91,5.8,1
4492,22,72,72,59,3.8,1
4493,22,79,82,93,3.6,1
4494,18,55,74,64,0.1,1
4495,19,74,73,89,6.4,1
4496,22,65,92,58,7.1,1
4497,17,54,69,53,2.3,1
4498,17,73,76,85,4.2,1
4499,25,76,57,71,5.4,1
4500,25,57,81,100,6.3,1
4501,24,54,62,66,3.4,1
4502,20,83,78,67,4.8,1
4503,22,72,84,83,6.2,1
4504,25,69,61,69,2.1,1
4505,18,53,66,62,5.7,1
4506,17,61,61,90,2.6,1
4507,19,67,65,61,2.0,1
4508,18,47,66,75,1.1,1
4509,24,72,91,86,5.6,1
4510,18,88,63,51,2.7,1
4511,23,42,57,77,0.5,1
4512,19,93,61,59,3.6,1
4513,16,43,61,78,2.6,1
4514,22,83,86,76,5.6,1
4515,20,66,82,73,4.6,1
4516,24,70,98,81,7.8,1
4517,21,64,59,56,4.1,1
4518,19,74,57,74,7.1,1
4519,25,75,87,81,6.9,1
4520,24,53,67,54,0.5,1
4521,22,80,70,64,3.2,1
4522,23,85,71,80,5.5,1
4523,23,64,76,67,5.3,1
4524,23,84,74,68,2.8,1
4525,23,72,70,61,3.4,1
4526,22,79,88,72,6.5,1
4527,16,56,73,66,2.9,1
4528,20,88,83,97,6.9,1
4529,25,75,76,80,4.9,1
4530,19,50,100,54,4.2,1
4531,16,72,82,69,4.1,1
4532,17,70,82,68,3.6,1
4533,16,74,100,85,7.1,1
4534,22,63,75,65,0.5,1
4535,16,71,66,90,4.3,1
4536,20,76,84,92,6.0,1
4537,16,69,77,63,4.7,1
4538,25,72,90,86,7.0,1
4539,18,81,81,63,4.4,1
4540,20,55,74,69,2.5,1
4541,22,43,82,79,6.0,1
4542,21,70,67,66,4.0,1
4543,20,88,69,67,5.4,1
4544,18,65,72,78,5.3,1
4545,25,77,82,77,2.0,1
4546,17,49,38,63,2.8,1
4547,18,61,88,74,2.7,1
4548,20,60,63,76,1.2,1
4549,23,61,80,62,5.3,1
4550,17,80,99,84,5.3,1
4551,20,79,72,87,7.9,1
4552,18,95,77,93,6.7,1
4553,22,80,71,71,5.6,1
4554,19,57,64,62,1.3,1
4555,21,66,90,75,5.8,1
4556,23,77,61,66,2.3,1
4557,23,73,63,68,1.5,1
4558,17,60,82,67,3.0,1
4559,17,59,71,77,3.7,1
4560,21,90,72,75,6.6,1
4561,24,86,77,77,4.7,1
4562,18,67,52,67,1.8,1
4563,24,92,88,88,7.6,1
4564,25,68,53,44,0.5,1
4565,22,61,86,53,2.5,1
4566,16,72,59,70,5.4,1
4567,23,72,71,76,4.6,1
4568,21,52,63,65,2.5,1
4569,24,63,54,72,4.3,1
4570,17,52,79,73,2.8,1
4571,16,68,87,61,4.5,1
4572,22,48,65,57,1.3,1
4573,20,64,77,78,4.4,1
4574,16,77,73,79,5.5,1
4575,25,72,73,59,3.2,1
4576,16,62,75,79,5.1,1
4577,24,73,53,48,0.8,1
4578,17,67,86,85,4.1,1
4579,23,39,67,68,0.1,1
4580,17,43,51,57,0.4,1
4581,18,83,86,79,4.7,1
4582,24,70,87,63,5.3,1
4583,25,91,81,77,7.2,1
4584,21,81,55,58,3.7,1
4585,19,91,98,67,8.0,1
4586,23,69,70,69,1.9,1
4587,19,50,73,55,0.8,1
4588,23,57,84,77,5.4,1
4589,17,58,62,71,4.2,1
4590,20,48,53,92,2.1,1
4591,24,72,62,60,1.7,1
4592,16,88,72,59,5.2,1
4593,19,92,67,87,7.8,1
4594,23,72,52,55,0.9,1
4595,24,73,61,55,4.8,1
4596,25,78,92,77,3.6,1
4597,19,68,95,74,5.1,1
4598,20,75,79,64,2.1,1
4599,20,56,49,62,0.2,1
4600,22,66,89,79,7.6,1
4601,19,74,78,83,7.5,1
4602,19,68,68,99,6.9,1
4603,21,83,63,69,3.6,1
4604,23,56,36,64,1.9,1
4605,19,92,95,72,5.7,1
4606,20,85,85,75,5.1,1
4607,18,37,90,58,2.4,1
4608,20,83,57,63,4.3,1
4609,16,93,82,88,7.6,1
4610,20,45,67,60,3.1,1
4611,25,65,73,63,2.9,1
4612,25,51,61,62,0.9,1
4613,16,89,84,77,7.6,1
4614,24,46,63,54,0.6,1
4615,17,64,43,60,1.8,1
4616,16,67,78,89,5.6,1
4617,23,76,100,92,6.5,1
4618,18,88,70,86,4.3,1
4619,19,86,85,98,7.8,1
4620,21,100,88,70,7.8,1
4621,25,69,64,77,3.1,1
4622,23,61,63,65,3.7,1
4623,22,68,70,86,3.3,1
4624,19,63,75,45,2.2,1
4625,18,83,77,76,6.3,1
4626,25,65,98,79,4.7,1
4627,19,93,77,86,5.8,1
4628,25,69,98,88,5.9,1
4629,25,63,66,63,0.6,1
4630,20,50,62,67,0.2,1
4631,21,52,69,48,0.5,1
4632,18,100,82,82,6.9,1
4633,24,61,69,71,3.1,1
4634,21,93,66,61,5.9,1
4635,21,67,52,57,2.8,1
4636,20,82,81,82,6.5,1
4637,19,100,81,81,7.4,1
4638,18,78,78,80,5.9,1
4639,19,83,75,76,6.7,1
4640,24,85,78,79,3.2,1
4641,24,75,64,65,1.8,1
4642,20,93,83,98,7.4,1
4643,17,51,70,72,3.0,1
4644,17,74,67,55,2.1,1
4645,24,73,64,81,3.7,1
4646,20,69,53,67,0.1,1
4647,23,62,83,87,5.2,1
4648,21,75,89,77,4.0,1
4649,24,70,81,63,3.8,1
4650,17,57,52,71,2.0,1
4651,18,77,76,76,5.1,1
4652,23,53,51,55,0.8,1
4653,24,62,76,64,2.6,1
4654,24,76,99,75,5.2,1
4655,25,76,98,97,5.3,1
4656,18,90,83,86,5.7,1
4657,16,89,72,56,1.5,1
4658,21,88,95,82,7.3,1
4659,18,59,57,64,1.3,1
4660,22,67,75,73,3.8,1
4661,21,76,79,87,5.9,1
4662,19,60,63,59,1.6,1
4663,18,81,86,71,6.8,1
4664,25,80,59,60,1.0,1
4665,22,89,66,62,1.1,1
4666,17,38,64,74,0.9,1
4667,19,69,68,68,1.8,1
4668,22,92,93,87,7.6,1
4669,19,78,100,70,5.9,1
4670,18,66,68,74,1.7,1
4671,20,73,77,73,4.9,1
4672,22,75,64,67,1.5,1
4673,25,85,100,75,7.6,1
4674,19,53,51,60,2.2,1
4675,21,52,64,49,1.4,1
4676,21,88,100,76,5.5,1
4677,22,55,87,67,3.0,1
4678,22,100,82,88,7.7,1
4679,24,67,53,70,0.5,1
4680,21,70,52,72,1.8,1
4681,21,75,48,85,1.3,1
4682,22,60,67,77,3.5,1
4683,19,67,58,59,4.5,1
4684,25,83,70,79,4.4,1
4685,20,78,53,47,1.6,1
4686,18,82,64,70,2.4,1
4687,23,78,73,85,6.9,1
4688,19,81,71,82,2.6,1
4689,22,59,74,72,4.4,1
4690,17,64,60,67,3.1,1
4691,23,75,90,83,4.7,1
4692,17,58,65,75,3.3,1
4693,24,41,71,53,0.7,1
4694,17,40,77,63,0.2,1
4695,23,76,67,65,1.0,1
4696,17,43,50,54,2.2,0
4697,24,100,88,75,7.2,1
4698,19,64,90,59,0.9,1
4699,22,71,77,80,6.3,1
4700,21,63,87,61,5.1,1
4701,18,64,59,50,3.1,1
4702,19,89,58,78,4.8,1
4703,25,60,72,90,6.9,1
4704,25,64,67,62,2.1,1
4705,17,38,75,61,1.5,1
4706,17,59,61,79,5.0,1
4707,22,68,76,77,5.5,1
4708,17,91,95,88,7.6,1
4709,25,40,67,53,0.2,1
4710,25,52,58,54,0.3,1
4711,19,61,78,57,2.2,1
4712,19,66,84,100,7.7,1
4713,20,36,50,59,0.4,0
4714,17,100,76,80,6.9,1
4715,17,91,86,61,8.0,1
4716,25,94,64,67,5.2,1
4717,16,46,80,72,0.4,1
4718,18,94,79,63,4.2,1
4719,22,72,94,100,7.4,1
4720,25,80,76,79,4.8,1
4721,19,85,49,63,2.1,1
4722,18,95,90,90,8.0,1
4723,22,22,63,77,0.5,1
4724,25,71,69,57,0.8,1
4725,17,41,70,80,2.6,1
4726,17,47,74,76,1.6,1
4727,25,96,69,85,5.5,1
4728,23,76,100,76,5.4,1
4729,24,67,67,87,4.4,1
4730,23,97,82,85,6.8,1
4731,23,100,98,84,7.5,1
4732,24,79,52,82,2.9,1
4733,19,75,95,94,4.8,1
4734,23,77,82,64,2.4,1
4735,22,50,56,63,1.0,1
4736,21,71,82,71,2.3,1
4737,17,85,90,73,7.4,1
4738,18,60,62,73,3.1,1
4739,21,73,67,58,2.7,1
4740,17,38,50,53,0.0,0
4741,17,70,89,80,7.5,1
4742,24,74,79,89,7.3,1
4743,20,87,71,74,4.1,1
4744,17,73,63,62,4.7,1
4745,22,94,62,73,3.6,1
4746,24,75,87,91,2.4,1
4747,23,81,80,61,5.1,1
4748,21,79,80,71,3.2,1
4749,16,67,68,80,3.8,1
4750,20,45,66,91,0.9,1
4751,22,83,70,73,4.1,1
4752,24,72,79,51,3.6,1
4753,16,98,86,79,7.7,1
4754,20,85,90,79,7.9,1
4755,18,84,74,78,4.3,1
4756,17,84,69,62,2.8,1
4757,19,63,66,64,1.1,1
4758,20,71,81,62,3.8,1
4759,21,78,83,88,8.0,1
4760,24,63,61,63,2.1,1
4761,21,88,88,81,7.1,1
4762,21,79,89,59,1.6,1
4763,18,50,50,64,1.3,1
4764,22,63,49,48,2.3,1
4765,21,82,86,83,7.7,1
4766,16,44,40,58,1.0,0
4767,16,91,91,97,7.2,1
4768,19,43,49,53,2.4,0
4769,18,54,80,85,6.3,1
4770,23,68,77,65,4.4,1
4771,18,80,88,62,4.4,1
4772,19,31,59,69,0.2,1
4773,24,92,74,77,5.1,1
4774,17,91,94,86,5.3,1
4775,25,76,72,83,5.8,1
4776,22,69,96,75,4.8,1
4777,24,57,78,58,2.6,1
4778,16,83,72,86,4.4,1
4779,16,71,76,70,6.7,1
4780,21,69,66,79,7.2,1
4781,22,58,58,54,0.1,1
4782,19,81,69,81,3.6,1
4783,16,52,70,68,0.7,1
4784,24,62,47,55,0.6,1
4785,18,57,58,74,2.9,1
4786,25,92,62,59,4.9,1
4787,20,41,71,70,2.2,1
4788,16,66,70,66,4.3,1
4789,18,88,94,84,7.2,1
4790,17,69,75,74,3.6,1
4791,21,77,63,77,2.7,1
4792,21,79,80,60,3.7,1
4793,16,75,57,64,3.1,1
4794,18,71,100,81,3.0,1
4795,19,75,79,61,1.8,1
4796,18,75,92,75,7.4,1
4797,24,92,94,84,7.4,1
4798,18,74,57,87,4.8,1
4799,25,69,77,72,4.8,1
4800,18,88,88,80,6.6,1
4801,23,75,50,68,4.3,1
4802,18,90,80,86,7.2,1
4803,16,89,68,69,3.2,1
4804,17,49,72,74,6.7,1
4805,20,82,70,74,4.3,1
4806,17,79,92,80,5.4,1
4807,19,51,55,51,1.7,1
4808,16,58,76,63,0.5,1
4809,21,63,75,61,3.4,1
4810,20,93,96,83,5.6,1
4811,21,79,100,71,7.8,1
4812,18,54,59,82,1.8,1
4813,19,62,89,56,1.1,1
4814,24,68,79,87,6.1,1
4815,23,85,70,78,5.9,1
4816,20,79,77,94,7.6,1
4817,17,68,60,72,7.4,1
4818,22,71,58,80,2.7,1
4819,22,72,61,43,0.5,1
4820,21,62,87,76,3.8,1
4821,25,60,62,70,0.5,1
4822,24,85,68,79,5.4,1
4823,23,77,85,84,5.1,1
4824,17,87,70,70,4.3,1
4825,18,54,55,63,3.0,1
4826,19,75,94,86,7.3,1
4827,18,75,79,81,4.9,1
4828,21,76,82,95,6.2,1
4829,25,89,92,79,7.3,1
4830,20,61,58,62,3.5,1
4831,22,75,97,69,3.0,1
4832,20,43,56,56,0.8,1
4833,23,45,60,66,3.3,1
4834,24,66,77,72,1.1,1
4835,16,83,76,72,6.5,1
4836,22,73,73,64,3.6,1
4837,21,61,64,57,0.5,1
4838,19,100,98,76,7.7,1
4839,21,68,95,55,5.4,1
4840,20,50,59,71,4.2,1
4841,18,66,48,59,1.3,1
4842,16,43,60,61,2.5,1
4843,22,85,73,56,4.6,1
4844,17,77,51,45,1.1,1
4845,18,92,68,88,6.0,1
4846,21,100,68,68,5.6,1
4847,19,80,50,78,2.1,1
4848,20,75,73,61,3.5,1
4849,16,63,54,51,1.5,1
4850,16,64,59,76,2.3,1
4851,25,78,64,76,3.7,1
4852,16,62,76,84,3.7,1
4853,24,55,74,76,1.1,1
4854,18,55,87,92,6.2,1
4855,18,93,71,76,5.5,1
4856,22,74,73,60,3.9,1
4857,22,49,51,74,1.6,1
4858,24,51,74,70,3.4,1
4859,18,84,83,84,7.1,1
4860,24,63,71,64,2.3,1
4861,20,85,76,85,6.2,1
4862,23,76,59,92,5.4,1
4863,24,75,60,50,1.3,1
4864,17,88,63,90,5.6,1
4865,20,71,88,79,4.9,1
4866,24,83,96,79,7.9,1
4867,16,62,68,48,0.9,1
4868,25,100,72,95,7.4,1
4869,16,65,53,68,0.6,1
4870,24,84,92,68,5.7,1
4871,24,86,98,66,7.0,1
4872,16,63,63,64,2.3,1
4873,16,75,70,73,2.2,1
4874,19,75,89,93,6.7,1
4875,17,55,55,57,2.2,1
4876,16,64,62,63,1.6,1
4877,22,67,81,87,4.1,1
4878,23,87,100,78,4.4,1
4879,25,72,45,55,0.3,1
4880,25,61,57,66,4.2,1
4881,23,72,81,66,5.6,1
4882,24,85,99,91,7.8,1
4883,23,72,90,78,6.6,1
4884,19,45,82,71,1.3,1
4885,21,66,100,82,6.9,1
4886,21,82,86,79,5.1,1
4887,21,75,79,65,3.5,1
4888,19,80,59,64,4.6,1
4889,18,50,76,84,2.3,1
4890,23,80,83,72,2.7,1
4891,24,92,77,59,6.5,1
4892,16,83,83,78,6.5,1
4893,24,78,84,75,2.7,1
4894,22,91,78,67,4.7,1
4895,21,43,72,69,0.6,1
4896,24,70,67,73,3.0,1
4897,19,33,51,61,0.0,0
4898,25,84,99,93,7.4,1
4899,16,76,69,88,5.1,1
4900,23,62,57,83,6.3,1
4901,17,59,51,56,1.0,1
4902,23,92,84,72,5.2,1
4903,25,52,60,78,0.5,1
4904,20,69,58,71,1.1,1
4905,19,94,83,70,7.1,1
4906,23,67,100,91,7.9,1
4907,22,78,73,72,7.5,1
4908,25,70,72,60,3.5,1
4909,23,84,74,64,3.3,1
4910,19,48,63,63,1.6,1
4911,25,94,100,89,5.7,1
4912,22,52,66,89,5.5,1
4913,25,59,58,68,1.6,1
4914,20,65,63,64,2.0,1
4915,16,62,84,53,2.9,1
4916,21,80,69,67,3.9,1
4917,21,55,55,45,0.3,1
4918,18,82,73,70,3.4,1
4919,22,58,64,67,2.8,1
4920,21,87,92,57,4.8,1
4921,19,58,76,68,1.8,1
4922,17,87,87,82,4.8,1
4923,23,78,65,89,4.6,1
4924,22,83,81,89,7.9,1
4925,19,89,84,100,6.5,1
4926,18,70,74,84,6.5,1
4927,24,50,67,71,1.1,1
4928,18,74,82,83,7.9,1
4929,16,80,63,58,0.3,1
4930,24,61,78,71,3.1,1
4931,22,73,95,70,6.3,1
4932,19,77,77,79,6.6,1
4933,19,91,68,79,5.8,1
4934,22,90,93,75,6.8,1
4935,19,84,85,77,6.5,1
4936,24,65,79,77,6.6,1
4937,23,68,53,65,4.2,1
4938,16,81,46,45,1.4,1
4939,21,75,89,86,5.6,1
4940,18,63,94,80,5.0,1
4941,16,79,71,78,7.4,1
4942,22,70,54,66,3.2,1
4943,24,100,97,74,6.3,1
4944,17,54,86,66,2.8,1
4945,20,100,62,80,6.2,1
4946,21,61,92,100,7.3,1
4947,17,47,69,65,0.3,1
4948,19,75,47,52,0.1,1
4949,19,66,70,82,4.8,1
4950,17,90,88,86,6.0,1
4951,19,50,84,61,3.8,1
4952,17,51,57,70,3.2,1
4953,17,47,76,80,4.1,1
4954,19,78,71,82,3.3,1
4955,21,54,46,62,0.2,1
4956,23,67,89,87,7.4,1
4957,22,47,78,57,3.5,1
4958,19,67,49,85,3.6,1
4959,21,44,57,57,1.4,1
4960,25,38,53,72,0.0,1
4961,21,81,81,65,4.5,1
4962,18,59,91,67,3.5,1
4963,22,57,64,43,2.4,1
4964,24,45,61,61,0.2,1
4965,20,35,69,64,1.0,1
4966,24,63,51,63,4.7,1
4967,18,84,72,59,4.7,1
4968,24,85,78,75,4.3,1
4969,20,95,79,70,4.2,1
4970,25,63,60,79,1.5,1
4971,18,50,80,58,4.2,1
4972,16,75,65,61,5.0,1
4973,25,75,75,73,1.6,1
4974,17,89,65,84,5.1,1
4975,23,35,53,54,2.2,0
4976,21,69,65,70,1.2,1
4977,19,69,75,60,3.3,1
4978,16,50,72,56,0.1,1
4979,16,93,69,94,7.5,1
4980,22,49,57,50,1.1,1
4981,21,81,58,65,1.9,1
4982,21,73,73,67,4.0,1
4983,20,93,57,60,2.4,1
